name,gurobi_model_rows_mean,gurobi_model_rows_stddev,gurobi_model_cols_mean,gurobi_model_cols_stddev,gurobi_model_nonzeros_mean,gurobi_model_nonzeros_stddev,gurobi_solution_count_mean,gurobi_solution_count_stddev,gurobi_best_objective_mean,gurobi_best_objective_stddev,gurobi_best_bound_mean,gurobi_best_bound_stddev,gurobi_mip_mean,gurobi_mip_stddev,gurobi_status,gurobi_presolve_removed_rows_mean,gurobi_presolve_removed_rows_stddev,gurobi_presolve_removed_cols_mean,gurobi_presolve_removed_cols_stddev,gurobi_presolve_runtime_mean,gurobi_presolve_runtime_stddev,observer_runtime_model_load_mean,observer_runtime_model_load_stddev,observer_runtime_preproc_mean,observer_runtime_preproc_stddev,observer_runtime_init_gips_mean,observer_runtime_init_gips_stddev,observer_runtime_pm_mean,observer_runtime_pm_stddev,observer_runtime_build_gips_mean,observer_runtime_build_gips_stddev,observer_runtime_build_solver_mean,observer_runtime_build_solver_stddev,observer_runtime_build_mean,observer_runtime_build_stddev,observer_runtime_solve_problem_mean,observer_runtime_solve_problem_stddev,observer_runtime_solution_application_mean,observer_runtime_solution_application_stddev,observer_runtime_gips_save_mean,observer_runtime_gips_save_stddev,observer_runtime_model_validate_mean,observer_runtime_model_validate_stddev,observer_runtime_postproc_mean,observer_runtime_postproc_stddev,observer_runtime_export_mean,observer_runtime_export_stddev,observer_runtime_total_mean,observer_runtime_total_stddev,script_runtime_mean,script_runtime_stddev,out_of_memory_mean,out_of_memory_stddev,preprocessing,total_constraints_mean,total_constraints_stddev,redundant_constraints_mean,redundant_constraints_stddev,useless_constraints_mean,useless_constraints_stddev,constraint_cleanup_runtime_mean,constraint_cleanup_runtime_stddev,solution_costs_mean,solution_costs_stddev,solution_unscheduled_mean,solution_unscheduled_stddev,solution_delay_mean,solution_delay_stddev,solution_openOt_mean,solution_openOt_stddev,solution_ageMix_mean,solution_ageMix_stddev,solution_skill_mean,solution_skill_stddev,solution_excess_mean,solution_excess_stddev,solution_continuity_mean,solution_continuity_stddev,solution_surgeon_transfer_mean,solution_surgeon_transfer_stddev
i21.json,2.043812E7,0.0,1.0427837E7,0.0,8.7189885E7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,3287089.0,924267.0,1005840.5,678465.5,315.125,236.06500000000003,0.50676047,0.004739119086852598,7.000812437666667,0.09029105304926123,8.502694494333333,0.06687623380831968,91.66297417133332,1.6825814527356118,67.988488833,6.357570394484631,74.94135769033333,0.2910409983855934,234.59397799500002,8.13961638576895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,473.4863333333333,240.92729139214498,1.0,0.0,NO_GT,2.043939E7,0.0,0.0,0.0,1270.0,0.0,34.23,0.5299056519796732,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i22.json,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5343552453333333,0.0034413506427498942,11.476597378666668,0.09667160616311823,11.945766304000001,0.4844460707802606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,120.35899999999998,46.28716021389373,1.0,0.0,NO_GT,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i23.json,3.5001665E7,0.0,1.7739497E7,0.0,1.53236524E8,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5419821786666668,0.005989608146503531,10.578167381333332,0.15378308743854327,11.252741265333334,0.17666681545440044,166.938073634,0.0,116.490376558,0.0,136.332837728,0.0,419.762565767,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2680.9346666666665,3411.6813198965237,0.6666666666666666,0.4714045207910317,NO_GT,3.5004798E7,0.0,0.0,0.0,3133.0,0.0,61.805,0.8250000000000028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i24.json,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5456215533333333,0.006370067607534581,17.435417665000003,0.08584327975104072,17.329477339333334,0.625207654561242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.96866666666666,8.130574901089233,1.0,0.0,NO_GT,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i25.json,1.8395625E7,0.0,9363321.0,0.0,8.0776962E7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,3098326.0,0.0,1240652.0,0.0,615.1833333333334,0.386637929966664,0.4926588986666666,0.0026633606734547846,5.019882839666667,0.11190422169932013,6.689083734666667,0.022488607215300632,85.70132060566668,2.271756272021269,62.438353127999996,0.8977018197410565,67.08180223366666,0.1531359130672817,215.22265242333333,1.865847564445742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,856.9556666666667,2.200569825194268,1.0,0.0,NO_GT,1.8397074E7,0.0,0.0,0.0,1449.0,0.0,31.879999999999995,0.27580186124583556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i26.json,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5495527046666667,0.004940692468347059,15.641068430333334,0.032379113003097496,16.113734158666663,0.18179705961606812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.91000000000001,16.249671258213194,1.0,0.0,NO_GT,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i27.json,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.550343755,0.0012809911393802732,17.851044716999997,0.034241248135344404,16.442019359333333,0.26541480356831565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.683,5.516626324122383,1.0,0.0,NO_GT,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i28.json,2.753427E7,0.0,1.398583E7,0.0,1.20115393E8,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5416337476666667,0.024703837501075875,8.220345918999998,0.1498160089150864,9.388753459,0.030879205774476674,130.221593214,1.4606867123052072,91.556674634,1.6781793229641149,102.71534628900001,2.063728153538574,324.4947680466667,1.5984922149179543,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,348.752,3.946405706462521,1.0,0.0,NO_GT,2.7535908E7,0.0,0.0,0.0,1638.0,0.0,47.59,0.09626352718795624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i29.json,1.9256999E7,0.0,9879598.0,0.0,8.5217192E7,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,3288904.0,1.4142135623730951,1246066.3333333333,0.4714045207910317,676.0433333333334,49.084407798086836,0.5126111923333334,0.002601932365851381,5.668429455999999,0.05648690410563103,7.095216413333333,0.07684864740802103,89.310274038,2.912686448313861,63.79030417166667,0.0799704410737976,71.81380258733334,1.4768884114845786,224.91564099366667,2.578651886896973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1009.9876666666665,164.8443362414641,1.0,0.0,NO_GT,1.925842E7,0.0,0.0,0.0,1421.0,0.0,33.343333333333334,0.4297544518546469,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
i30.json,2.6803741E7,0.0,1.3649936E7,0.0,1.16243195E8,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,OUT_OF_MEMORY;OUT_OF_MEMORY;OUT_OF_MEMORY,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5281840940000001,0.0019326294642038075,8.544093365333334,0.17245707742149086,9.302847323333333,0.24707529741330078,120.11444898999999,0.662276385962561,87.223459332,1.0357040182300759,99.49765839166666,1.6255137930891406,306.836761494,0.8413982565971492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,329.52,4.707690091754124,1.0,0.0,NO_GT,2.6805426E7,0.0,0.0,0.0,1685.0,0.0,46.03333333333333,0.13888444437332867,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
